"DateTime","Players","Players Trend","Twitch Viewers"
"2021-01-02 12:20:00",97720,100659.69583470981,185
"2021-01-02 12:30:00",97784,100659.25668290936,195
"2021-01-02 12:40:00",98325,100658.72921484415,158
"2021-01-02 12:50:00",98592,100659.82363588811,158
"2021-01-02 13:00:00",98777,100662.04964348639,157
"2021-01-02 13:10:00",99203,100664.79585122781,199
"2021-01-02 13:20:00",99632,100665.06944444442,169
"2021-01-02 13:30:00",100179,100665.55640210328,194
"2021-01-02 13:40:00",100854,100691.6352962229,210
"2021-01-02 13:50:00",100961,100714.67866975002,221
"2021-01-02 14:00:00",101162,100738.41924760488,160
"2021-01-02 14:10:00",101704,100761.55942352163,204
"2021-01-02 14:20:00",102488,100785.01534797928,206
"2021-01-02 14:30:00",102665,100808.78624325516,216
"2021-01-02 14:40:00",102778,100833.17619893183,240
"2021-01-02 14:50:00",102840,100860.09263847595,284
"2021-01-02 15:00:00",102910,100886.22340601256,306
"2021-01-02 15:10:00",102641,100910.03728251296,358
"2021-01-02 15:20:00",102916,100932.52086086335,297
"2021-01-02 15:30:00",103445,100955.51577469443,357
"2021-01-02 15:40:00",103957,100981.22178862462,398
"2021-01-02 15:50:00",104337,101008.38442902768,376
"2021-01-02 16:00:00",104694,101036.84857807512,381
"2021-01-02 16:10:00",104953,101064.2259731858,401
"2021-01-02 16:20:00",104612,101086.28159068387,386
"2021-01-02 16:30:00",102724,101098.5998995155,413
"2021-01-02 16:40:00",102599,101111.89048562935,409
"2021-01-02 16:50:00",102561,101124.27547902215,383
"2021-01-02 17:00:00",103372,101143.62541295015,431
"2021-01-02 17:10:00",103828,101171.67397588375,499
"2021-01-02 17:20:00",104228,101203.32230756528,529
"2021-01-02 17:30:00",104666,101237.77267784388,553
"2021-01-02 17:40:00",106140,101274.0427472195,545
"2021-01-02 17:50:00",107447,101308.84352631871,543
"2021-01-02 18:00:00",107788,101342.6877615351,533
"2021-01-02 18:10:00",108395,101375.54431642996,578
"2021-01-02 18:20:00",109389,101410.07237639031,548
"2021-01-02 18:30:00",109869,101446.42906205269,607
"2021-01-02 18:40:00",110034,101482.460577029,536
"2021-01-02 18:50:00",110394,101520.1877133576,353
"2021-01-02 19:00:00",110848,101560.01852081275,361
"2021-01-02 19:10:00",111320,101598.63193067949,377
"2021-01-02 19:20:00",111511,101637.05578267817,379
"2021-01-02 19:30:00",111686,101676.114084352,412
"2021-01-02 19:40:00",111398,101711.64466330806,406
"2021-01-02 19:50:00",111240,101745.62522024012,458
"2021-01-02 20:00:00",110154,101775.5613230922,428
"2021-01-02 20:10:00",110279,101806.67186295566,418
"2021-01-02 20:20:00",110409,101838.9895110671,397
"2021-01-02 20:30:00",110373,101873.33999559525,0
"2021-01-02 20:40:00",110876,101906.7751761921,353
"2021-01-02 20:50:00",111147,101940.83672640682,228
"2021-01-02 21:00:00",111063,101975.22077001435,212
"2021-01-02 21:10:00",110299,102003.48468643325,258
"2021-01-02 21:20:00",110509,102030.16639136663,326
"2021-01-02 21:30:00",110034,102050.49686846166,336
"2021-01-02 21:40:00",110340,102061.8155558309,363
"2021-01-02 21:50:00",110346,102070.61677541024,359
"2021-01-02 22:00:00",110305,102078.74348915322,400
"2021-01-02 22:10:00",109895,102081.80263737477,361
"2021-01-02 22:20:00",110118,102084.23304839779,371
"2021-01-02 22:30:00",109986,102084.93381097898,355
"2021-01-02 22:40:00",109739,102083.60386383662,397
"2021-01-02 22:50:00",109751,102080.60105577583,395
"2021-01-02 23:00:00",109412,102074.59842666009,415
"2021-01-02 23:10:00",108881,102064.80865956396,466
"2021-01-02 23:20:00",108359,102052.2612873032,444
"2021-01-02 23:30:00",108177,102037.51099135564,574
"2021-01-02 23:40:00",107915,102021.36437341708,583
"2021-01-02 23:50:00",106697,102004.60333388398,485
"2021-01-03 00:00:00",105904,101985.95250385423,526
"2021-01-03 00:10:00",105508,101969.09772464487,541
"2021-01-03 00:20:00",105423,101951.49730205927,528
"2021-01-03 00:30:00",105465,101934.0349906398,498
"2021-01-03 00:40:00",105259,101916.15157333994,511
"2021-01-03 00:50:00",104473,101895.1506579672,491
"2021-01-03 01:00:00",104142,101874.90479435082,459
"2021-01-03 01:10:00",104414,101858.36248761149,438
"2021-01-03 01:20:00",104612,101842.6961375399,455
"2021-01-03 01:30:00",104963,101828.61163418124,377
"2021-01-03 01:40:00",105032,101814.74673081157,449
"2021-01-03 01:50:00",105140,101801.1561226737,408
"2021-01-03 02:00:00",104041,101782.35460714679,438
"2021-01-03 02:10:00",104627,101768.38164849684,459
"2021-01-03 02:20:00",104886,101755.37727810812,505
"2021-01-03 02:30:00",105002,101741.37025795615,481
"2021-01-03 02:40:00",105191,101731.73519573835,513
"2021-01-03 02:50:00",105392,101721.3057276181,519
"2021-01-03 03:00:00",105415,101714.6700803876,539
"2021-01-03 03:10:00",104936,101707.8325074331,500
"2021-01-03 03:20:00",104736,101699.5089610175,474
"2021-01-03 03:30:00",104370,101690.01697224974,498
"2021-01-03 03:40:00",103860,101681.87742264068,439
"2021-01-03 03:50:00",102728,101673.55121269682,450
"2021-01-03 04:00:00",100445,101665.68760323751,460
"2021-01-03 04:10:00",99961,101663.41549664132,463
"2021-01-03 04:20:00",99439,101659.74491383106,469
"2021-01-03 04:30:00",99242,101655.83766242703,422
"2021-01-03 04:40:00",98843,101648.36107669858,454
"2021-01-03 04:50:00",98197,101637.94432744192,466
"2021-01-03 05:00:00",97948,101629.75167933044,457
"2021-01-03 05:10:00",97357,101621.10592858715,452
"2021-01-03 05:20:00",97029,101611.22039835919,429
"2021-01-03 05:30:00",97006,101602.9311199207,408
"2021-01-03 05:40:00",96790,101594.92880740005,405
"2021-01-03 05:50:00",96750,101585.28356596187,400
"2021-01-03 06:00:00",96891,101577.32446178835,377
"2021-01-03 06:10:00",97144,101571.01846575266,376
"2021-01-03 06:20:00",97520,101564.88069871157,375
"2021-01-03 06:30:00",97311,101554.74152075761,360
"2021-01-03 06:40:00",97501,101548.13035458646,320
"2021-01-03 06:50:00",97457,101542.35057400062,303
"2021-01-03 07:00:00",96703,101535.00427403368,278
"2021-01-03 07:10:00",94994,101523.30878344894,298
"2021-01-03 07:20:00",94886,101516.62482793746,294
"2021-01-03 07:30:00",94004,101507.53407526703,291
"2021-01-03 07:40:00",95278,101509.32483344343,286
"2021-01-03 07:50:00",95289,101511.03230646404,279
"2021-01-03 08:00:00",94838,101512.08208760047,218
"2021-01-03 08:10:00",94104,101515.25551288403,207
"2021-01-03 08:20:00",93548,101517.54568604777,186
"2021-01-03 08:30:00",93218,101519.17063787024,183
"2021-01-03 08:40:00",93180,101532.5469042506,198
"2021-01-03 08:50:00",92924,101533.71529154276,219
"2021-01-03 09:00:00",92962,101534.61376087434,201
"2021-01-03 09:10:00",92341,101531.33066980506,215
"2021-01-03 09:20:00",92595,101527.34979627792,195
"2021-01-03 09:30:00",92159,101518.91275740555,161
"2021-01-03 09:40:00",91571,101504.28058583854,159
"2021-01-03 09:50:00",91752,101490.57325046799,165
"2021-01-03 10:00:00",91755,101476.00999339277,155
"2021-01-03 10:10:00",91595,101459.20151277391,176
"2021-01-03 10:20:00",91627,101441.10048452811,182
"2021-01-03 10:30:00",91667,101421.43104421318,192
"2021-01-03 10:40:00",91944,101400.88026511396,184
"2021-01-03 10:50:00",92096,101378.23244962007,204
"2021-01-03 11:00:00",92130,101355.1585177844,156
"2021-01-03 11:10:00",92156,101336.72801728884,155
"2021-01-03 11:20:00",92770,101319.5578749587,160
"2021-01-03 11:30:00",93226,101303.7432482656,158
"2021-01-03 11:40:00",93865,101289.1146762471,154
"2021-01-03 11:50:00",94204,101275.20203584406,153
"2021-01-03 12:00:00",94740,101263.76510020922,157
"2021-01-03 12:10:00",95429,101252.32634759387,105
"2021-01-03 12:20:00",96027,101241.38446344016,108
"2021-01-03 12:30:00",96302,101231.44751404031,128
"2021-01-03 12:40:00",96837,101221.72773510628,130
"2021-01-03 12:50:00",97127,101212.09658903207,116
"2021-01-03 13:00:00",97327,101202.89621187095,138
"2021-01-03 13:10:00",97573,101192.60570834711,171
"2021-01-03 13:20:00",98217,101183.19552499728,204
"2021-01-03 13:30:00",99255,101176.2884869508,191
"2021-01-03 13:40:00",100065,101169.58480618875,196
"2021-01-03 13:50:00",100885,101166.56081378704,220
"2021-01-03 14:00:00",101038,101163.2563731968,235
"2021-01-03 14:10:00",101360,101158.76395083143,225
"2021-01-03 14:20:00",102226,101153.25495540141,227
"2021-01-03 14:30:00",102529,101148.13442214516,242
"2021-01-03 14:40:00",102794,101143.96258671954,247
"2021-01-03 14:50:00",102804,101139.66369342586,245
"2021-01-03 15:00:00",102861,101136.24038514483,249
"2021-01-03 15:10:00",102678,101133.26574716443,246
"2021-01-03 15:20:00",102156,101126.46573890543,291
"2021-01-03 15:30:00",102677,101120.846341262,327
"2021-01-03 15:40:00",103421,101116.3801894065,338
"2021-01-03 15:50:00",103975,101112.9077538267,375
"2021-01-03 16:00:00",104229,101108.25763269467,383
"2021-01-03 16:10:00",103524,101097.88606706314,325
"2021-01-03 16:20:00",102959,101088.04569293033,352
"2021-01-03 16:30:00",102634,101088.78035183353,343
"2021-01-03 16:40:00",102312,101088.75444609627,350
"2021-01-03 16:50:00",102284,101087.62035431122,326
"2021-01-03 17:00:00",102343,101080.8602576809,261
"2021-01-03 17:10:00",102782,101073.85480673937,324
"2021-01-03 17:20:00",103417,101068.04858358113,372
"2021-01-03 17:30:00",103674,101060.14409894287,318
"2021-01-03 17:40:00",104190,101046.46270372209,366
"2021-01-03 17:50:00",104670,101028.58530861142,388
"2021-01-03 18:00:00",104811,101010.50216798816,384
"2021-01-03 18:10:00",105267,100993.06043524947,409
"2021-01-03 18:20:00",106599,100978.22748733623,440
"2021-01-03 18:30:00",107430,100964.53667685282,425
"2021-01-03 18:40:00",108430,100954.7077276732,444
"2021-01-03 18:50:00",109150,100946.57334682308,483
"2021-01-03 19:00:00",109283,100936.20163665898,525
"2021-01-03 19:10:00",110142,100928.18853925783,531
"2021-01-03 19:20:00",110436,100920.26616011455,520
"2021-01-03 19:30:00",110485,100911.97182303714,508
"2021-01-03 19:40:00",110783,100907.38583305807,494
"2021-01-03 19:50:00",110903,100904.83645110673,466
"2021-01-03 20:00:00",110594,100906.86197142386,1012
"2021-01-03 20:10:00",110047,100905.17682523953,2244
"2021-01-03 20:20:00",110180,100898.23459696071,2926
"2021-01-03 20:30:00",109846,100886.7374600815,3243
"2021-01-03 20:40:00",109750,100871.98977948466,3278
"2021-01-03 20:50:00",109614,100854.8903204493,3455
"2021-01-03 21:00:00",109426,100837.28253358661,3599
"2021-01-03 21:10:00",108732,100820.25768087215,3710
"2021-01-03 21:20:00",108942,100803.89906810925,3517
"2021-01-03 21:30:00",104770,100765.12305913445,449
"2021-01-03 21:40:00",105432,100732.54837710607,357
"2021-01-03 21:50:00",105911,100702.0952813567,367
"2021-01-03 22:00:00",105855,100671.01607752452,366
"2021-01-03 22:10:00",105584,100640.76916088538,355
"2021-01-03 22:20:00",105392,100608.22656508096,447
"2021-01-03 22:30:00",105241,100575.69438938447,380
"2021-01-03 22:40:00",104884,100542.58108275525,366
"2021-01-03 22:50:00",104269,100505.95727342807,443
"2021-01-03 23:00:00",103932,100469.87964568881,462
"2021-01-03 23:10:00",103232,100433.03468780973,449
"2021-01-03 23:20:00",102140,100393.34169557321,427
"2021-01-03 23:30:00",101758,100353.4285321,464
"2021-01-03 23:40:00",101705,100315.07862570204,435
"2021-01-03 23:50:00",100370,100275.98231197007,437
"2021-01-04 00:00:00",100206,100241.96190535184,454
"2021-01-04 00:10:00",99997,100209.16848364718,429
"2021-01-04 00:20:00",99775,100175.66809822708,434
"2021-01-04 00:30:00",99704,100141.61781466799,478
"2021-01-04 00:40:00",99342,100106.60195738355,326
"2021-01-04 00:50:00",99428,100077.21679881071,368
"2021-01-04 01:00:00",99249,100048.61116617112,403
"2021-01-04 01:10:00",99143,100017.78976709612,444
"2021-01-04 01:20:00",99167,99985.92905517013,419
"2021-01-04 01:30:00",99400,99953.24193370774,435
"2021-01-04 01:40:00",99513,99920.51895441032,428
"2021-01-04 01:50:00",99494,99886.8230921705,416
"2021-01-04 02:00:00",99409,99859.34233564588,406
"2021-01-04 02:10:00",99068,99826.13999008921,417
"2021-01-04 02:20:00",98906,99790.58840573728,416
"2021-01-04 02:30:00",98991,99754.92261314836,392
"2021-01-04 02:40:00",98526,99715.0252931946,404
"2021-01-04 02:50:00",98531,99674.27761259777,381
"2021-01-04 03:00:00",98217,99631.33147505786,386
"2021-01-04 03:10:00",97466,99586.90138751242,414
"2021-01-04 03:20:00",97534,99544.78574771501,418
"2021-01-04 03:30:00",97311,99503.39723048123,421
"2021-01-04 03:40:00",96890,99462.68935827551,397
"2021-01-04 03:50:00",96109,99424.50112873032,384
"2021-01-04 04:00:00",95413,99396.94624765996,398
"2021-01-04 04:10:00",94505,99367.35051205815,358
"2021-01-04 04:20:00",93814,99337.51762608744,336
"2021-01-04 04:30:00",91541,99295.23284880522,364
"2021-01-04 04:40:00",90286,99249.70414188968,349
"2021-01-04 04:50:00",89667,99205.47167162207,320
"2021-01-04 05:00:00",89096,99159.70304068936,313
"2021-01-04 05:10:00",87982,99111.07408325077,333
"2021-01-04 05:20:00",87019,99059.40375509307,323
"2021-01-04 05:30:00",86555,99005.75768087216,280
"2021-01-04 05:40:00",86522,98953.58760736704,314
"2021-01-04 05:50:00",86784,98903.2252918181,286
"2021-01-04 06:00:00",86751,98851.36078763352,302
"2021-01-04 06:10:00",86295,98794.88057482654,429
"2021-01-04 06:20:00",86378,98736.83762801453,480
"2021-01-04 06:30:00",86509,98680.72593877325,495
"2021-01-04 06:40:00",86560,98623.44889742316,507
"2021-01-04 06:50:00",86724,98567.29919612376,516
"2021-01-04 07:00:00",86678,98515.36605963,548
"2021-01-04 07:10:00",86513,98473.22324083249,530
"2021-01-04 07:20:00",86891,98434.24130740005,478
"2021-01-04 07:30:00",86589,98398.49509965861,486
"2021-01-04 07:40:00",86400,98353.55166005944,489
"2021-01-04 07:50:00",86278,98307.81837077413,501
"2021-01-04 08:00:00",85972,98263.0150520317,414
"2021-01-04 08:10:00",85814,98222.10356788899,173
"2021-01-04 08:20:00",85636,98183.67224837572,170
"2021-01-04 08:30:00",85887,98149.05924457657,145
"2021-01-04 08:40:00",86185,98116.26802527253,157
"2021-01-04 08:50:00",86620,98087.55563814555,183
"2021-01-04 09:00:00",86696,98058.5714610175,175
"2021-01-04 09:10:00",86454,98031.88288734721,203
"2021-01-04 09:20:00",86619,98004.77549278713,148
"2021-01-04 09:30:00",86557,97979.8522189186,156
"2021-01-04 09:40:00",86734,97959.88881318133,170
"2021-01-04 09:50:00",86845,97939.22764563373,174
"2021-01-04 10:00:00",86920,97918.85819981276,173
"2021-01-04 10:10:00",87293,97901.82548728111,198
"2021-01-04 10:20:00",87265,97883.97199509962,234
"2021-01-04 10:30:00",87207,97865.44544928969,229
"2021-01-04 10:40:00",87963,97850.05017343903,260
"2021-01-04 10:50:00",88334,97835.28576148,241
"2021-01-04 11:00:00",88492,97820.91519381123,254
"2021-01-04 11:10:00",88533,97806.43644697718,276
"2021-01-04 11:20:00",89126,97791.72916666666,238
"2021-01-04 11:30:00",89311,97774.60092500824,168
"2021-01-04 11:40:00",89696,97755.56245870498,190
"2021-01-04 11:50:00",90315,97737.93120251074,215
"2021-01-04 12:00:00",90647,97718.2864703777,225
"2021-01-04 12:10:00",91080,97696.56491575818,263
"2021-01-04 12:20:00",91511,97673.24980728996,237
"2021-01-04 12:30:00",91946,97650.50473516136,266
"2021-01-04 12:40:00",92419,97626.85765609515,285
"2021-01-04 12:50:00",92945,97604.24677898911,256
"2021-01-04 13:00:00",93060,97580.49249119041,275
"2021-01-04 13:10:00",93014,97554.62413280478,269
"2021-01-04 13:20:00",93403,97527.04148772162,280
"2021-01-04 13:30:00",93954,97495.76252615351,282
"2021-01-04 13:40:00",94418,97461.55698711598,296
"2021-01-04 13:50:00",95171,97426.36656205264,306
"2021-01-04 14:00:00",95315,97390.291054124,348
"2021-01-04 14:10:00",94379,97345.57829534194,302
"2021-01-04 14:20:00",94901,97299.39343822267,325
"2021-01-04 14:30:00",95188,97252.48315163529,315
"2021-01-04 14:40:00",95510,97205.56987115958,349
"2021-01-04 14:50:00",96222,97162.95275850678,332
"2021-01-04 15:00:00",96167,97118.78628455018,322
"2021-01-04 15:10:00",96537,97078.30446812026,354
"2021-01-04 15:20:00",96983,97043.89377546527,356
"2021-01-04 15:30:00",97298,97007.58041515254,341
"2021-01-04 15:40:00",97977,96970.44195986126,334
"2021-01-04 15:50:00",97973,96928.78431615462,371
"2021-01-04 16:00:00",98034,96885.74227783286,371
"2021-01-04 16:10:00",98853,96852.87561942519,383
"2021-01-04 16:20:00",99572,96827.83754542451,383
"2021-01-04 16:30:00",99542,96804.04217597183,388
"2021-01-04 16:40:00",98159,96773.02657333996,429
"2021-01-04 16:50:00",96974,96735.45697059798,402
"2021-01-04 17:00:00",96850,96697.74306243808,425
"2021-01-04 17:10:00",97081,96658.6591922696,409
"2021-01-04 17:20:00",96715,96612.44052830087,453
"2021-01-04 17:30:00",96738,96564.89472525055,443
"2021-01-04 17:40:00",97778,96520.81183927985,461
"2021-01-04 17:50:00",99100,96481.37026483871,434
"2021-01-04 18:00:00",100621,96449.99217459533,436
"2021-01-04 18:10:00",101645,96420.94259993396,463
"2021-01-04 18:20:00",102103,96384.83104146022,331
"2021-01-04 18:30:00",101915,96341.20443783727,340
"2021-01-04 18:40:00",102459,96294.55296085235,366
"2021-01-04 18:50:00",102788,96244.58908710496,309
"2021-01-04 19:00:00",102928,96194.25980068276,333
"2021-01-04 19:10:00",103216,96139.76651800463,383
"2021-01-04 19:20:00",103796,96086.86676852772,345
"2021-01-04 19:30:00",104003,96034.39257790995,328
"2021-01-04 19:40:00",104604,95983.71983399408,324
"2021-01-04 19:50:00",104604,95931.53554123997,327
"2021-01-04 20:00:00",104488,95880.60216385864,306
"2021-01-04 20:10:00",98537,95792.20911793858,332